,name,url,Main Story time,Main Story tag info,Main + Extra time,Main + Extra tag info,Completionist time,Completionist tag info,Solo time,Solo tag info,Co-Op time,Co-Op tag info,Vs. time,Vs. tag info
295,shadowofthecolossus,game?id=52731,7.0,100.0,9.0,100.0,25.0,100.0,,,,,,
296,mariorabbidskingdombattle,game?id=46464,21.5,100.0,30.0,100.0,46.0,100.0,,,,,,
297,maxpayne,game?id=5736,8.0,100.0,9.0,100.0,11.5,100.0,,,,,,
298,codevein,game?id=46470,25.0,100.0,34.0,100.0,54.0,100.0,,,,,,
299,thewalkingdeadseason2,game?id=15343,,,,,,,9.5,100.0,,,,
300,finalfantasyxvcompleteedition,game?id=53305,26.5,100.0,54.5,100.0,120.0,100.0,,,,,,
301,oxenfree,game?id=33620,4.5,100.0,5.5,100.0,13.0,100.0,,,,,,
302,finalfantasyxiv,game?id=12654,,,,,,,221.0,100.0,1390.0,80.0,90.5,40.0
303,thelegendofzeldaocarinaoftime3d,game?id=10036,25.0,100.0,31.5,100.0,37.5,100.0,,,,,,
304,theelderscrollsivoblivion,game?id=9854,28.0,100.0,86.0,100.0,183.0,100.0,,,,,,
305,katamaridamacyreroll,game?id=62564,4.5,100.0,5.0,100.0,11.5,70.0,,,,,,
306,dyinglightthefollowingenhancededition,game?id=34561,20.0,100.0,46.5,100.0,80.5,100.0,,,,,,
307,dragonsdogmadarkarisen,game?id=2846,35.5,100.0,56.5,100.0,115.0,100.0,,,,,,
308,dyinglight,game?id=21252,17.5,100.0,35.0,100.0,54.5,100.0,,,,,,
309,heavyrain,game?id=4377,10.0,100.0,12.0,100.0,22.0,100.0,,,,,,
310,crysis2,game?id=2069,9.0,100.0,12.0,100.0,15.0,100.0,,,,,,
311,vampyr,game?id=35857,16.5,100.0,28.5,100.0,40.5,100.0,,,,,,
312,theforest,game?id=18962,14.5,100.0,28.0,100.0,50.5,100.0,,,,,,
313,hacknet,game?id=29225,7.0,100.0,8.5,100.0,10.0,100.0,,,,,,
314,thiswarofmine,game?id=22658,11.0,100.0,17.5,100.0,30.0,90.0,,,,,,
315,uncharteddrakesfortune,game?id=10799,8.0,100.0,9.5,100.0,17.0,100.0,,,,,,
316,starwarssquadrons,game?id=80090,9.0,100.0,12.5,100.0,17.5,0.0,,,,,,
317,remnantfromtheashes,game?id=68318,13.5,100.0,19.0,100.0,50.5,100.0,,,,,,
318,lifeisstrangebeforethestorm,game?id=46418,10.0,100.0,11.5,100.0,12.5,100.0,,,,,,
319,grandtheftautoiv,game?id=4062,28.0,100.0,41.0,100.0,76.5,100.0,,,,,,
320,themessenger,game?id=60176,11.5,100.0,14.0,100.0,15.5,100.0,,,,,,
321,masseffectandromeda,game?id=26802,18.5,100.0,63.5,100.0,94.0,100.0,,,,,,
322,dirtrally,game?id=26481,28.0,70.0,57.0,50.0,143.0,50.0,,,,,,
323,tothemoon,game?id=10387,4.0,100.0,4.5,100.0,4.5,100.0,,,,,,
324,saintsrow2,game?id=8072,20.0,100.0,29.5,100.0,51.5,100.0,,,,,,
325,assassinscreediii,game?id=655,16.0,100.0,31.0,100.0,54.5,100.0,,,,,,
326,ashorthike,game?id=66152,1.5,100.0,2.0,100.0,4.0,100.0,,,,,,
327,halflife2deathmatch,game?id=4249,,,,,,,,,4.0,40.0,66.0,60.0
328,dragonageorigins,game?id=2760,40.5,100.0,59.0,100.0,86.0,100.0,,,,,,
329,magicka,game?id=5549,10.5,100.0,15.0,100.0,46.5,60.0,,,,,,
330,superliminal,game?id=68378,2.5,100.0,3.5,100.0,6.0,60.0,,,,,,
331,theevilwithin,game?id=9866,15.5,100.0,20.0,100.0,38.5,100.0,,,,,,
332,thewitcher3wildhuntgameoftheyearedition,game?id=40171,55.5,100.0,126.0,100.0,190.0,100.0,,,,,,
333,plantsvszombies,game?id=7106,8.0,100.0,19.5,100.0,46.0,100.0,,,,,,
334,quantumbreak,game?id=19853,10.0,100.0,13.0,100.0,18.5,100.0,,,,,,
335,catherine,game?id=1610,13.0,100.0,17.0,100.0,68.0,60.0,,,,,,
336,grimfandangoremastered,game?id=23473,,,,,,,11.0,100.0,,,,
337,valheim,game?id=87873,66.5,70.0,92.0,100.0,133.0,60.0,,,,,,
338,orwell,game?id=40789,4.5,100.0,6.0,100.0,9.5,100.0,,,,,,
339,thelegendofzeldaalinktothepast,game?id=10028,15.0,100.0,17.0,100.0,17.5,100.0,,,,,,
340,battleblocktheater,game?id=929,10.0,100.0,16.0,100.0,40.5,70.0,,,,,,
341,arksurvivalevolved,game?id=26629,,,,,,,227.0,100.0,443.0,70.0,161.0,40.0
342,halflifedeathmatchsource,game?id=4253,,,,,,,,,,0.0,1.5,40.0
343,laststop,game?id=91087,6.0,100.0,6.0,50.0,6.5,50.0,,,,,,
344,mariokart8deluxe,game?id=43480,6.0,100.0,22.0,100.0,48.0,100.0,,,,,,
345,thebindingofisaacrebirth,game?id=9782,5.0,100.0,74.5,100.0,251.0,100.0,,,,,,
346,thetalosprinciple,game?id=22530,16.0,100.0,21.0,100.0,28.0,100.0,,,,,,
347,legothehobbit,game?id=16635,9.0,100.0,16.0,100.0,35.5,100.0,,,,,,
348,thesurge2,game?id=67880,21.5,100.0,26.0,100.0,38.0,80.0,,,,,,
349,cryptofthenecrodancer,game?id=20810,14.5,100.0,24.0,100.0,46.0,40.0,,,,,,
350,fez,game?id=3435,6.0,100.0,8.0,100.0,11.5,100.0,,,,,,
351,riskofrain2,game?id=65967,10.0,100.0,37.0,100.0,115.0,100.0,,,,,,
352,rysesonofrome,game?id=14345,6.5,100.0,8.5,100.0,18.5,100.0,,,,,,
353,pillarsofeternity,game?id=13434,35.5,100.0,61.5,100.0,103.0,100.0,,,,,,
354,gonehome,game?id=4010,2.0,100.0,2.5,100.0,3.0,100.0,,,,,,
355,laracroftandtheguardianoflight,game?id=5181,6.0,100.0,8.0,100.0,17.0,100.0,,,,,,
356,supersmashbrosultimate,game?id=57513,23.5,100.0,36.5,100.0,62.0,100.0,,,,,,
357,dishonoreddeathoftheoutsider,game?id=46419,6.5,100.0,12.0,100.0,18.0,100.0,,,,,,
358,thebindingofisaac,game?id=9781,11.0,100.0,47.0,100.0,137.0,100.0,,,,,,
359,childrenofmorta,game?id=22534,14.5,100.0,18.0,100.0,26.5,90.0,,,,,,
360,finalfantasyxiithezodiacage,game?id=37832,40.5,100.0,62.0,100.0,102.0,100.0,,,,,,
361,trine2,game?id=10652,8.5,100.0,11.5,100.0,21.5,100.0,,,,,,
362,eurotrucksimulator2,game?id=3199,42.0,90.0,86.5,100.0,363.0,60.0,,,,,,
363,callofduty4modernwarfare,game?id=1468,7.0,100.0,9.5,100.0,15.5,100.0,,,,,,
364,thelegendofzeldaalinkbetweenworlds,game?id=12965,16.0,100.0,19.5,100.0,23.0,100.0,,,,,,
365,uncharted2amongthieves,game?id=10796,10.5,100.0,12.5,100.0,21.5,100.0,,,,,,
366,intothebreach,game?id=46439,5.5,100.0,18.5,100.0,44.0,100.0,,,,,,
367,danganronpatriggerhappyhavoc,game?id=16630,25.0,100.0,31.0,100.0,44.5,100.0,,,,,,
368,darksoulspreparetodieedition,game?id=2227,46.0,100.0,62.5,100.0,104.0,100.0,,,,,,
369,fallguys,game?id=68270,,,,,,,,,,,17.5,100.0
370,kingdomclassic,game?id=31216,7.0,100.0,13.5,80.0,23.0,70.0,,,,,,
371,tombraiderunderworld,game?id=10482,10.0,100.0,12.0,100.0,19.0,90.0,,,,,,
372,fallout2,game?id=3339,30.5,100.0,48.0,100.0,81.5,100.0,,,,,,
373,callofdutymodernwarfare2,game?id=1477,6.5,100.0,9.5,100.0,30.5,100.0,,,,,,
374,darksidersgenesis,game?id=68043,14.0,100.0,20.5,100.0,29.5,100.0,,,,,,
375,dustanelysiantail,game?id=2981,10.0,100.0,13.5,100.0,18.0,100.0,,,,,,
376,dontstarve,game?id=2675,32.5,80.0,78.0,70.0,113.0,50.0,,,,,,
377,judgment,game?id=60754,27.0,100.0,43.5,100.0,96.5,60.0,,,,,,
378,southparkthefracturedbutwhole,game?id=26801,17.5,100.0,21.5,100.0,26.5,100.0,,,,,,
379,thedarknessii,game?id=9830,6.0,100.0,8.0,100.0,14.5,100.0,,,,,,
380,warhammer40000spacemarine,game?id=11050,7.5,100.0,9.5,100.0,21.0,70.0,,,,,,
381,dmcdevilmaycry,game?id=2653,9.0,100.0,11.5,100.0,40.5,100.0,,,,,,
382,endlessspace,game?id=3117,15.0,80.0,40.5,60.0,111.0,40.0,,,,,,
383,ageofwondersiii,game?id=17567,26.0,70.0,77.0,50.0,191.0,40.0,,,,,,
384,finalfantasyxx2hdremaster,game?id=16449,,,,,,,78.0,100.0,,,,
385,grandtheftautoivthecompleteedition,game?id=14831,35.5,100.0,54.5,100.0,93.0,50.0,,,,,,
386,godofwariii,game?id=3978,10.0,100.0,11.0,100.0,17.0,100.0,,,,,,
387,jotun,game?id=30623,5.0,100.0,5.5,100.0,6.5,100.0,,,,,,
388,hitmanbloodmoney,game?id=4477,11.5,100.0,15.5,100.0,19.5,100.0,,,,,,
389,farcry3blooddragon,game?id=3379,4.5,100.0,7.0,100.0,9.0,100.0,,,,,,
390,helltaker,game?id=78118,1.0,100.0,1.0,100.0,1.5,100.0,,,,,,
391,counterstrikesource,game?id=1958,,,,,,,,,96.0,60.0,132.0,100.0
392,yookalaylee,game?id=26277,15.0,100.0,21.0,100.0,24.5,100.0,,,,,,
393,vanquish,game?id=10899,6.0,100.0,8.0,100.0,16.5,70.0,,,,,,
394,marvelsavengers,game?id=67961,11.5,100.0,21.0,100.0,87.0,50.0,,,,,,
395,visceracleanupdetailshadowwarrior,game?id=15305,1.5,100.0,2.0,100.0,2.0,100.0,,,,,,
396,kingdomheartsiii,game?id=13157,29.0,100.0,39.5,100.0,63.0,100.0,,,,,,
397,myfriendpedro,game?id=57520,4.0,100.0,5.0,100.0,7.0,90.0,,,,,,
398,callofdutyblackopsii,game?id=1472,7.0,100.0,10.0,100.0,28.5,100.0,,,,,,
399,callofdutyblackopsiii,game?id=27127,9.0,100.0,13.5,100.0,55.5,90.0,,,,,,
400,aegisdefenders,game?id=20851,9.0,70.0,13.0,60.0,15.5,50.0,,,,,,
401,uncharted3drakesdeception,game?id=10797,9.0,100.0,10.5,100.0,19.5,100.0,,,,,,
402,childoflight,game?id=17012,11.0,100.0,13.5,100.0,15.5,100.0,,,,,,
403,thief,game?id=16232,10.5,100.0,22.5,100.0,43.5,100.0,,,,,,
404,starwarsbattlefrontii,game?id=9098,7.5,100.0,17.0,100.0,52.5,100.0,,,,,,
405,jetsetradio,game?id=4834,7.0,100.0,9.5,100.0,19.5,80.0,,,,,,
406,callofdutyblackops,game?id=1471,7.0,100.0,12.0,100.0,16.5,100.0,,,,,,
407,alanwakesamericannightmare,game?id=320,3.5,100.0,4.5,100.0,8.0,100.0,,,,,,
408,immortalsfenyxrising,game?id=68236,25.0,100.0,39.5,100.0,59.0,100.0,,,,,,
409,homefront,game?id=4494,4.0,100.0,5.5,100.0,9.0,80.0,,,,,,
410,monsterhunterrise,game?id=83169,19.0,100.0,62.0,100.0,122.0,80.0,,,,,,
411,newpokmonsnap,game?id=80153,10.5,100.0,18.5,100.0,55.5,60.0,,,,,,
412,talesofvesperiadefinitiveedition,game?id=64159,45.5,100.0,69.5,100.0,125.0,70.0,,,,,,
413,talesfromtheborderlands,game?id=22804,10.5,100.0,11.0,100.0,11.5,100.0,,,,,,
414,residentevilrevelations2,game?id=21258,10.5,100.0,15.5,100.0,36.5,80.0,,,,,,
415,donutcounty,game?id=51323,2.0,100.0,2.0,100.0,2.5,100.0,,,,,,
416,yakuza6thesongoflife,game?id=42407,18.5,100.0,32.0,100.0,51.0,100.0,,,,,,
417,theelderscrollsiiimorrowind,game?id=9850,44.5,100.0,108.0,100.0,330.0,100.0,,,,,,
418,papermariotheorigamiking,game?id=78187,26.5,100.0,32.0,100.0,43.0,100.0,,,,,,
419,titanquestanniversaryedition,game?id=39689,32.5,100.0,41.5,100.0,61.5,60.0,,,,,,
420,thelongdark,game?id=21471,20.0,100.0,42.0,100.0,161.0,50.0,,,,,,
421,kerbalspaceprogram,game?id=12079,115.0,80.0,220.0,80.0,363.0,60.0,,,,,,
422,grid2,game?id=4117,17.5,100.0,21.0,100.0,29.0,100.0,,,,,,
423,finalfantasyvi,game?id=3519,35.0,100.0,41.5,100.0,65.0,100.0,,,,,,
424,crysis,game?id=2068,10.0,100.0,12.0,100.0,13.5,100.0,,,,,,
425,theawesomeadventuresofcaptainspirit,game?id=57443,1.5,100.0,2.0,100.0,2.0,100.0,,,,,,
426,overcooked,game?id=39030,8.0,100.0,10.5,100.0,12.5,100.0,,,,,,
427,sniperelitev2,game?id=8679,7.0,100.0,12.5,100.0,28.5,80.0,,,,,,
428,residentevil5,game?id=7722,12.0,100.0,17.0,100.0,34.0,100.0,,,,,,
429,starwarsbattlefrontii,game?id=45153,6.0,100.0,9.0,100.0,57.5,90.0,,,,,,
430,companyofheroes,game?id=1874,19.5,100.0,25.5,100.0,84.5,50.0,,,,,,
431,legostarwarsthecompletesaga,game?id=5263,13.5,100.0,23.0,100.0,39.5,100.0,,,,,,
432,killingfloor,game?id=4983,20.5,90.0,46.0,80.0,292.0,60.0,,,,,,
433,brawlhalla,game?id=22766,,,,,,,136.0,60.0,35.0,50.0,44.5,70.0
434,trine,game?id=10651,6.0,100.0,8.5,100.0,15.5,100.0,,,,,,
435,superhotmindcontroldelete,game?id=51504,6.0,100.0,11.0,100.0,13.5,100.0,,,,,,
436,aermemoriesofold,game?id=50133,3.0,100.0,3.5,100.0,4.5,100.0,,,,,,
437,killerisdead,game?id=4981,7.0,100.0,10.5,100.0,25.5,80.0,,,,,,
438,metroidfusion,game?id=5950,5.0,100.0,6.0,100.0,8.5,100.0,,,,,,
439,baldursgateenhancededition,game?id=814,30.0,100.0,51.0,100.0,84.0,100.0,,,,,,
440,obduction,game?id=38231,12.0,100.0,16.0,90.0,17.0,80.0,,,,,,
441,outlastii,game?id=32537,7.5,100.0,8.5,100.0,12.5,100.0,,,,,,
442,reddeadredemption,game?id=7676,18.0,100.0,27.5,100.0,46.5,100.0,,,,,,
443,raymanlegends,game?id=12655,10.0,100.0,16.0,100.0,29.5,100.0,,,,,,
444,farcry2,game?id=3377,16.5,100.0,26.0,100.0,42.0,100.0,,,,,,
445,deadbydaylight,game?id=37986,,,,,,,,,442.0,50.0,311.0,70.0
446,halflifesource,game?id=4257,11.0,100.0,12.5,100.0,12.5,80.0,,,,,,
447,mafiaiidefinitiveedition,game?id=78142,11.0,100.0,16.0,100.0,31.5,80.0,,,,,,
448,nightinthewoods,game?id=20078,8.5,100.0,12.0,100.0,24.5,100.0,,,,,,
449,tombraiderlegend,game?id=10477,7.0,100.0,9.0,100.0,15.5,100.0,,,,,,
450,supermario64,game?id=9364,12.0,100.0,17.0,100.0,20.5,100.0,,,,,,
451,warhammervermintide2,game?id=51768,,,,,,,20.0,100.0,52.0,90.0,,0.0
452,astralchain,game?id=64993,20.5,100.0,28.0,100.0,79.5,60.0,,,,,,
453,residentevil5goldedition,game?id=15958,11.0,80.0,15.5,80.0,34.0,50.0,,,,,,
454,mafiaii,game?id=5513,12.0,100.0,16.0,100.0,29.5,100.0,,,,,,
455,metroidsamusreturns,game?id=46440,11.0,100.0,13.5,100.0,15.0,100.0,,,,,,
456,vvvvvv,game?id=10992,2.5,100.0,3.5,100.0,5.0,100.0,,,,,,
457,metroidprime,game?id=5953,14.0,100.0,15.5,100.0,18.0,100.0,,,,,,
458,deadisland,game?id=2302,18.5,100.0,27.5,100.0,47.0,100.0,,,,,,
459,streetsofrage4,game?id=76482,3.0,100.0,6.0,100.0,20.5,60.0,,,,,,
460,sniperelite4,game?id=40715,10.0,100.0,16.0,100.0,33.0,80.0,,,,,,
461,deusexhumanrevolution,game?id=2489,21.5,100.0,29.5,100.0,44.0,100.0,,,,,,
462,wargroove,game?id=61653,20.0,100.0,38.5,100.0,81.0,40.0,,,,,,
463,playerunknownsbattlegrounds,game?id=44704,,,,,,,,,,,116.0,100.0
464,furi,game?id=30957,5.5,100.0,7.5,100.0,16.0,80.0,,,,,,
465,tomclancysrainbowsixsiege,game?id=21279,,,,,,,8.0,100.0,108.0,100.0,408.0,100.0
466,tombraideranniversary,game?id=10476,12.5,100.0,15.5,100.0,20.5,100.0,,,,,,
467,thelegendofheroestrailsinthesky,game?id=10011,40.5,100.0,51.0,100.0,63.0,100.0,,,,,,
468,shadowtacticsbladesoftheshogun,game?id=38300,25.0,100.0,30.5,100.0,56.0,60.0,,,,,,
469,stalkershadowofchernobyl,game?id=8038,15.0,100.0,26.0,100.0,43.5,100.0,,,,,,
470,batmanthetelltaleseries,game?id=38801,,,,,,,8.5,100.0,,,,
471,thelegendofzeldamajorasmask3d,game?id=23235,25.0,100.0,32.0,100.0,37.5,100.0,,,,,,
472,thebureauxcomdeclassified,game?id=12652,10.5,100.0,14.0,100.0,17.5,100.0,,,,,,
473,maxpayne2thefallofmaxpayne,game?id=5738,6.5,100.0,8.0,100.0,9.5,100.0,,,,,,
474,jurassicworldevolution,game?id=57068,24.0,100.0,39.0,100.0,59.5,60.0,,,,,,
475,humanfallflat,game?id=38887,6.0,100.0,10.5,100.0,20.5,90.0,,,,,,
476,thelegendofzeldatheminishcap,game?id=10044,15.5,100.0,19.5,100.0,26.5,100.0,,,,,,
477,supermariosunshine,game?id=9386,15.0,100.0,20.5,100.0,29.5,100.0,,,,,,
478,burnoutparadiseremastered,game?id=1410,11.0,100.0,20.5,100.0,37.5,90.0,,,,,,
479,battlefield4,game?id=942,6.0,100.0,8.5,100.0,14.0,100.0,,,,,,
480,slimerancher,game?id=33740,14.5,100.0,23.0,100.0,40.0,100.0,,,,,,
481,phoenixwrightaceattorneytrilogy,game?id=23310,59.5,100.0,67.0,100.0,71.5,100.0,,,,,,
482,snakepass,game?id=44371,5.0,100.0,8.5,100.0,11.5,100.0,,,,,,
483,residentevilzerohdremaster,game?id=33676,10.0,100.0,12.5,100.0,19.5,70.0,,,,,,
484,yakuza5,game?id=22940,38.0,100.0,65.5,100.0,123.0,60.0,,,,,,
485,yakuza4,game?id=11424,21.5,100.0,40.0,100.0,99.0,80.0,,,,,,
486,systemshock2,game?id=9548,14.0,100.0,18.0,100.0,22.0,100.0,,,,,,
487,oddworldabesoddysee,game?id=6701,12.0,100.0,14.0,80.0,14.0,90.0,,,,,,
488,fear,game?id=3293,8.0,100.0,10.0,100.0,12.0,100.0,,,,,,
489,shadowrundragonfalldirectorscut,game?id=21118,21.0,100.0,29.0,100.0,43.0,100.0,,,,,,
490,tabletopsimulator,game?id=17993,,,,,,,502.0,40.0,193.0,40.0,9.0,40.0
491,syberia,game?id=9521,9.5,100.0,11.5,100.0,12.5,100.0,,,,,,
492,bullyscholarshipedition,game?id=1387,14.5,100.0,19.5,100.0,27.0,100.0,,,,,,
493,braid,game?id=1290,5.0,100.0,6.0,100.0,7.5,100.0,,,,,,
494,gothicplayableteaser,game?id=72866,2.0,50.0,2.5,70.0,3.5,50.0,,,,,,
495,goatsimulator,game?id=17536,2.0,100.0,5.5,100.0,9.0,100.0,,,,,,
496,7daystodie,game?id=13500,55.0,60.0,101.0,60.0,279.0,50.0,,,,,,
497,insurgency,game?id=4705,,,,,,,,,56.5,50.0,38.0,60.0
498,cavestory,game?id=1618,6.5,100.0,8.5,100.0,10.0,80.0,,,,,,
499,theelderscrollsonline,game?id=17596,,,,,,,104.0,100.0,196.0,60.0,56.0,40.0
500,paradisekiller,game?id=82772,12.0,100.0,14.0,100.0,15.0,100.0,,,,,,
501,twopointhospital,game?id=60043,39.0,70.0,71.0,100.0,147.0,60.0,,,,,,
502,rajianancientepic,game?id=69306,4.5,100.0,5.5,80.0,6.0,60.0,,,,,,
503,legobatmanthevideogame,game?id=5245,10.0,100.0,16.5,100.0,30.5,100.0,,,,,,
504,callofdutyworldatwar,game?id=1483,7.5,100.0,11.0,100.0,25.5,100.0,,,,,,
505,starbound,game?id=9149,22.0,100.0,56.5,100.0,162.0,60.0,,,,,,
506,doomiihellonearth,game?id=2711,7.0,100.0,9.5,100.0,14.0,100.0,,,,,,
507,bluefire,game?id=80162,10.5,50.0,15.0,80.0,16.0,60.0,,,,,,
508,untildawn,game?id=21924,8.0,100.0,9.5,100.0,18.0,100.0,,,,,,
509,verdun,game?id=18125,,,,,,,,,,0.0,6.0,40.0
510,rage,game?id=7526,11.0,100.0,15.5,100.0,22.5,100.0,,,,,,
511,pokmonheartgoldandsoulsilver,game?id=7153,37.5,100.0,72.0,100.0,221.0,100.0,,,,,,
512,justcause,game?id=4904,8.5,100.0,20.0,100.0,30.0,100.0,,,,,,
513,elitedangerous,game?id=3088,89.5,60.0,167.0,60.0,258.0,50.0,,,,,,
514,antichamber,game?id=510,6.0,100.0,7.5,100.0,8.5,100.0,,,,,,
515,broforce,game?id=17638,7.0,100.0,9.5,100.0,15.5,100.0,,,,,,
516,yokusislandexpress,game?id=56962,5.5,100.0,8.0,100.0,11.0,100.0,,,,,,
517,sonicallstarsracingtransformed,game?id=8739,7.5,100.0,18.0,100.0,42.0,90.0,,,,,,
518,prisonarchitect,game?id=7308,15.5,100.0,35.5,100.0,60.0,60.0,,,,,,
519,enslavedodysseytothewest,game?id=3126,9.0,100.0,10.5,100.0,18.5,100.0,,,,,,
520,battlefieldbadcompany2,game?id=946,7.0,100.0,10.5,100.0,14.5,100.0,,,,,,
521,mytimeatportia,game?id=52787,69.0,80.0,101.0,100.0,146.0,70.0,,,,,,
522,pyre,game?id=40340,11.0,100.0,14.5,100.0,20.0,100.0,,,,,,
523,torchlight,game?id=10527,14.5,100.0,21.5,100.0,43.5,100.0,,,,,,
524,returnoftheobradinn,game?id=61882,8.0,100.0,9.5,100.0,10.0,100.0,,,,,,
525,dirt3completeedition,game?id=27205,15.0,100.0,25.0,100.0,38.5,100.0,,,,,,
526,unturned,game?id=19776,,,,,,,53.0,70.0,52.0,60.0,55.0,60.0
527,snipereliteiii,game?id=19547,9.0,100.0,14.5,100.0,31.5,70.0,,,,,,
528,gunsoficarusonline,game?id=4216,,,,,,,,,,0.0,20.0,50.0
529,unchartedthenathandrakecollection,game?id=30810,,,,,,,29.5,100.0,,,,
530,killingfloor2,game?id=25991,14.0,80.0,73.0,70.0,105.0,70.0,,,,,,
531,assassinscreedrogue,game?id=21246,10.5,100.0,22.0,100.0,38.5,100.0,,,,,,
532,sonicadventuredx,game?id=8751,9.5,100.0,14.5,100.0,31.0,100.0,,,,,,
533,hitman2silentassassin,game?id=4473,14.0,100.0,15.0,100.0,18.5,100.0,,,,,,
534,dirt5,game?id=83066,7.0,100.0,12.5,90.0,17.0,70.0,,,,,,
535,theflameintheflood,game?id=29911,8.5,100.0,14.0,80.0,23.0,0.0,,,,,,
536,roguelegacy,game?id=11774,16.5,100.0,25.5,100.0,38.0,100.0,,,,,,
537,tropico4,game?id=10674,40.0,100.0,58.5,100.0,98.5,90.0,,,,,,
538,theturingtest,game?id=38891,5.0,100.0,6.0,100.0,6.0,100.0,,,,,,
539,infamoussecondson,game?id=16606,10.0,100.0,14.5,100.0,20.5,100.0,,,,,,
540,dragonageoriginsultimateedition,game?id=2767,50.5,100.0,74.5,100.0,106.0,100.0,,,,,,
541,binarydomain,game?id=1047,9.0,100.0,10.5,100.0,19.5,60.0,,,,,,
542,baldursgateiienhancededition,game?id=809,47.0,80.0,79.0,100.0,136.0,80.0,,,,,,
543,justcause4,game?id=57525,16.0,100.0,27.0,100.0,55.5,80.0,,,,,,
544,dragonageinquisition,game?id=11627,46.5,100.0,87.5,100.0,127.0,100.0,,,,,,
545,worldofgoo,game?id=11283,6.0,100.0,7.5,100.0,14.0,90.0,,,,,,
546,spiritfarer,game?id=68189,23.5,100.0,30.0,100.0,36.5,100.0,,,,,,
547,dearesther,game?id=43743,,,,,,,1.5,100.0,,,,
548,xenobladechronicles2,game?id=42835,64.0,100.0,108.0,100.0,254.0,100.0,,,,,,
549,valkyriachronicles,game?id=10876,30.5,100.0,39.5,100.0,62.5,100.0,,,,,,
550,sinsofasolarempirerebellion,game?id=8591,9.5,50.0,39.5,50.0,127.0,40.0,,,,,,
551,sanctum2,game?id=8148,12.5,100.0,28.5,70.0,61.0,50.0,,,,,,
552,finalfantasyxv,game?id=3537,28.0,100.0,53.5,100.0,94.0,100.0,,,,,,
553,callofdutymodernwarfare3,game?id=1478,6.0,100.0,10.0,100.0,40.5,100.0,,,,,,
554,babaisyou,game?id=52538,6.0,100.0,19.5,100.0,46.5,100.0,,,,,,
555,13sentinelsaegisrim,game?id=30314,30.5,100.0,36.5,100.0,38.0,100.0,,,,,,
556,carto,game?id=80570,5.5,100.0,6.5,100.0,6.5,100.0,,,,,,
557,serialcleaner,game?id=40473,5.0,100.0,6.5,90.0,9.5,100.0,,,,,,
558,tacoma,game?id=26799,2.5,100.0,3.0,100.0,3.5,100.0,,,,,,
559,syberiaii,game?id=9522,7.0,100.0,9.0,90.0,10.0,100.0,,,,,,
560,gears5,game?id=57422,10.5,100.0,14.0,100.0,18.0,90.0,,,,,,
561,ninokuniiirevenantkingdom,game?id=46445,39.0,100.0,54.5,100.0,92.0,100.0,,,,,,
562,stellaris,game?id=37186,22.5,90.0,51.0,90.0,62.5,50.0,,,,,,
563,sunsetoverdrive,game?id=21278,10.0,100.0,18.0,100.0,34.5,100.0,,,,,,
564,scribblenautsunlimited,game?id=8194,7.0,100.0,10.5,100.0,12.5,100.0,,,,,,
565,theuncertainlastquietday,game?id=39759,3.0,100.0,3.5,100.0,4.0,80.0,,,,,,
566,thelegendofzeldathewindwakerhd,game?id=13142,25.5,100.0,34.0,100.0,41.5,100.0,,,,,,
567,thelegendofzeldatwilightprincess,game?id=10046,37.5,100.0,46.0,100.0,56.0,100.0,,,,,,
568,pokmonblackandwhite,game?id=7140,32.0,100.0,62.5,100.0,164.0,100.0,,,,,,
569,omori,game?id=85624,20.5,100.0,27.5,100.0,68.0,80.0,,,,,,
570,yookalayleeandtheimpossiblelair,game?id=68031,13.0,100.0,15.5,100.0,20.5,100.0,,,,,,
571,pokmonomegarubyandalphasapphire,game?id=21324,25.5,100.0,50.0,100.0,157.0,100.0,,,,,,
572,counterstrike,game?id=1953,,,,,,,,,130.0,60.0,206.0,100.0
573,trine4thenightmareprince,game?id=62027,10.0,100.0,11.0,100.0,15.5,100.0,,,,,,
574,tombraider,game?id=10468,16.0,100.0,18.0,100.0,20.0,100.0,,,,,,
575,metalgearsolid,game?id=5908,11.5,100.0,13.0,100.0,16.0,100.0,,,,,,
576,markoftheninja,game?id=5671,8.5,100.0,12.5,100.0,20.5,100.0,,,,,,
577,castlevaniasymphonyofthenight,game?id=1593,8.5,100.0,11.5,100.0,16.0,100.0,,,,,,
578,hellbladesenuassacrificevredition,game?id=59458,6.0,50.0,7.5,40.0,9.0,40.0,,,,,,
579,plagueincevolved,game?id=17230,3.5,100.0,13.0,100.0,44.5,50.0,,,,,,
580,spelunky,game?id=8932,18.0,100.0,44.0,100.0,87.5,90.0,,,,,,
581,doom64,game?id=2709,7.0,100.0,9.0,100.0,11.5,90.0,,,,,,
582,beyondtwosouls,game?id=1023,10.5,100.0,12.5,100.0,27.0,100.0,,,,,,
583,greedfall,game?id=62519,22.5,100.0,40.0,100.0,51.5,100.0,,,,,,
584,valkyriachronicles4,game?id=50789,36.0,100.0,48.0,100.0,71.0,100.0,,,,,,
585,finalfantasyx,game?id=3525,46.0,100.0,70.5,100.0,150.0,100.0,,,,,,
586,supermario3dallstars,game?id=82768,,,,,,,48.0,100.0,,0.0,,
587,dayofthetentacleremastered,game?id=35880,5.0,100.0,5.5,100.0,6.5,100.0,,,,,,
